name,category,Protein,Carbohydrates,Sugar,Fat,Fiber,Sodium,allergen,allergen_milk,allergen_nuts,allergen_soybeans,allergen_gluten,allergen_eggs,calculated_nutriscore,health_class
Thé - Biscuits - Lu - 350 g ℮,biscuits,7.5,73.0,26.0,6.7,3.4,0.7,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
"Goûter pépites de chocolat - Gerblé - 3 sachets de 4 biscuits, 250g",biscuits,7.3,67.0,20.0,3.7,5.1,0.27,"Allergens: Gluten, Lupin, Milk",1,0,0,1,0,2,Neutral
Crema de chocolate - LU - 300 g,biscuits,6.2,71.0,32.0,5.6,3.1,0.49,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Kinder Bueno White - FERRERO SCANDINAVIA AB - 39 g,biscuits,8.5,53.0,5.4,16.8,8.361457280385078,0.33,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,2,Neutral
Napolitain - L'original - LU - 180 g (6 x 30 g),biscuits,4.4,57.0,32.0,5.2,1.9,0.55,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Biscuits pavot citron - Gerblé - 200 g,biscuits,8.9,66.0,16.0,1.4,5.0,0.36,"Allergens: Gluten, Milk",1,0,0,1,0,2,Neutral
merendina Big - bimo - 52g,biscuits,14.52,12.0,23.0,29.935,20.232014218009482,2.62,"Allergens: Gluten, Milk",1,0,0,1,0,2,Neutral
Belvita Original Petit-Déjeuner miel et pépites de chocolat - LU - 435 g,biscuits,7.3,67.0,28.0,2.5,5.7,0.69,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Véritable Petit Écolier Chocolat au Lait - LU - 150 g (12x 12.5 g) e,biscuits,6.2,65.0,39.0,14.0,2.8,0.63,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
zero sugar free Fibre - Gullón - 170 g,biscuits,6.1,65.0,0.5,2.3,9.3,0.65,"Allergens: Gluten, Soybeans",0,0,1,1,0,2,Neutral
belvita - LU - 400 g,biscuits,7.9,66.0,27.0,3.6,6.8,0.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Véritable Petit Beurre Pocket - lu - 300 g,biscuits,8.1,72.0,23.0,7.5,3.8,1.3,"Allergens: Gluten, Milk",1,0,0,1,0,2,Neutral
"Gerblé - Wholegrain Biscuit, 210g (7.5oz) - 210 g",biscuits,9.52,65.5,21.4,1.19,7.14,0.238,"Allergens: Gluten, Lupin, Milk, Nuts, Soybeans",1,1,1,1,0,2,Neutral
Milka galette choco - 260 g,biscuits,5.7,65.0,35.0,12.0,2.7,0.6,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Biscoff Spread في ٣٠ غرام ١٧٦ سعرة حرارية - Lotus - 400 g,biscuits,2.9,57.0,27.31671370967742,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Excelo,biscuits,5.7,65.7,40.8,9.7,8.361457280385078,0.62,,0,0,0,0,0,3,Harmful
Organic Crisp Bread - DR KARG'S - 200 g,biscuits,14.52,47.0,2.4,4.7,10.0,1.8,"Allergens: Gluten,Milk, Sesame seeds",1,0,0,1,0,1,Beneficial
Véritable Petit Beurre 🧈 - Lu - 400g (4x100g),biscuits,8.0,72.0,23.2,8.0,3.2,1.4,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
Wholegrain Wheat Bixies - Crownfield - Lidl - 720g - 36,biscuits,12.7,67.8,3.0,0.5,9.5,0.225,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Granola Gros éclats de chocolat - LU - 184g,biscuits,5.7,60.0,36.0,14.0,3.3,1.0,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
"Belvita Brut & 5 céréales complètes - Lu - 400 g , 8x 4 biscuits",biscuits,7.8,66.0,22.0,1.4,6.1,1.4,"Allergens: Gluten, Milk, Soybeans, fr:avoine, fr:sarrasin",1,0,1,1,0,2,Neutral
Biscotti - Excelo - 60,biscuits,14.52,50.0,25.0,29.935,20.232014218009482,2.62,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Gerblé - Salt Free Biscuits with Raisins, 20 pc, 360g - 360 g",biscuits,9.4,64.0,21.0,1.3,6.4,0.0,"Allergens: Gluten, Lupin, Milk, Nuts, Soybeans",1,1,1,1,0,2,Neutral
Granola L'original - 276 g,biscuits,5.7,60.0,36.0,14.0,3.3,1.0,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Le cookie Chocolat Noisette - Bjorg - 200 g,biscuits,7.4,55.0,29.0,5.3,6.3,0.36,"Allergens: Eggs, Gluten, Milk, Nuts, Soybeans",1,1,1,1,1,2,Neutral
Tonik - Bimo - 121 g,biscuits,4.8,70.0,39.0,11.0,1.0,0.1,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Spofy - henry's - 50g,biscuits,2.4,29.5,16.4,12.697137512639028,0.7,0.638,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Galettes au bon beurre - St Michel - 130 g (20 x 6.5 g),biscuits,7.4,73.0,26.0,10.0,2.2,0.87,"Allergens: Eggs, Gluten, Milk",1,0,0,1,1,3,Harmful
Chocup - Excelo - 30 g,biscuits,5.7,67.0,33.0,12.9,8.361457280385078,0.28,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Petit brun extra - 300 g,biscuits,7.2,74.0,25.0,5.9,2.9,0.8,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
"BN - French Casse Croute Biscuits, 375g (13.2oz) - 400 g",biscuits,7.5,76.2,25.6,1.88,2.5,0.002,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Gerble - Candied Peel Cookie, 360g (12.7oz) - 360 g",biscuits,9.5,65.0,20.0,1.4,6.1,0.03,"Allergens: Eggs, Gluten, Lupin, Milk, Nuts, Sesame seeds, Soybeans",1,1,1,1,1,2,Neutral
"Gerblé - Sugar Free Coconut Cookie, 132g (4.7oz) - 132 g",biscuits,6.2,72.0,0.0,1.5,4.1,0.2,Allergens: Gluten,0,0,0,1,0,2,Neutral
Suprême - Be Biscuit,biscuits,14.52,15.0,27.31671370967742,12.697137512639028,8.361457280385078,2.62,Allergens: Gluten,0,0,0,1,0,2,Neutral
Biscuits petit déjeuner moelleux aux pépites de chocolat - LU - 250 g,biscuits,2.9,30.0,9.9,1.6,3.4,0.275,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Capri choco - Excelo,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
"Bonne Maman - French Madeleine, 300g (10.6oz) - 300 g (12 sachets individuels)",biscuits,6.6,46.0,26.0,16.0,1.2,0.9,"Allergens: Eggs, Gluten, Milk, Nuts, Soybeans",1,1,1,1,1,3,Harmful
Bimo - 41g,biscuits,7.0,1.0,40.0,29.935,20.232014218009482,2.62,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Oreo - Original - Mondelez - 154 g,biscuits,5.6,67.0,35.0,5.4,2.9,2.62,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Biscuit Avoine Complet - Bjorg - 130 g (3 sachets de 4 biscuits),biscuits,9.1,64.0,16.0,1.4,7.5,0.35,"Allergens: Eggs, Gluten, Milk",1,0,0,1,1,2,Neutral
Digesta 200G Marie Cookies - Cuétara - 200,biscuits,6.9,58.19948645937814,0.0,0.2,3.9,0.85,"Allergens: Gluten, Milk, Sulphur dioxide and sulphites",1,0,0,1,0,2,Neutral
Chip Choco zero sin azúcares - Gullón - 125 g,biscuits,5.9,63.0,0.5,2.0,4.0,0.58,"Allergens: Gluten, Soybeans",0,0,1,1,0,2,Neutral
"Gerblé - Organic Lemon Ginger Cookie, 132g (4.7oz) - 132 g",biscuits,8.3,67.0,17.0,1.4,5.2,0.44,Allergens: Gluten,0,0,0,1,0,2,Neutral
6111243570138,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,Allergens: Gluten,0,0,0,1,0,2,Neutral
Gocciole chocolate - Pavesi - 500g,biscuits,6.5,64.0,22.0,6.2,4.1,0.53,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Oatibix - Weetabix - 24 biscuits,biscuits,14.52,1.0,78.0,29.935,20.232014218009482,2.62,Allergens: Gluten,0,0,0,1,0,2,Neutral
Kinder Cards - FERRERO SCANDINAVIA AB - 128 g,biscuits,11.5,55.9,42.9,13.5,8.361457280385078,0.445,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Petites Madeleines pépites chocolat - St Michel - 400 g,biscuits,5.5,56.0,30.0,3.5,1.2,0.76,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
golden classic 21g - Bimo - 21 g,biscuits,6.3,76.0,27.0,6.7,0.2,0.43,"Allergens: Gluten, Orange, Soybeans",0,0,1,1,0,3,Harmful
Petit Cookies Pépites de chocolat - Bonne Maman - 250g,biscuits,7.3,60.0,35.0,17.0,3.6,0.44,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Petit écolier chocolat noir - Lu - 150g,biscuits,5.6,62.0,36.0,15.0,4.5,0.57,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Megachok - arluy - 500g,biscuits,5.0,71.0,28.0,9.0,0.3,0.82,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,3,Harmful
Cranberry saveur amande - Gerblé - 132 g (4 × 3 biscuits),biscuits,7.5,68.0,16.0,1.4,5.6,0.3,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Gerble - Organic 3 seeds Kasha Sesame Poppy Cookie, 132g (4.7oz) - Gerblé BioGerblé - 132g, 4 sachets de 3 biscuits",biscuits,14.52,6.0,41.0,29.935,20.232014218009482,2.62,"Allergens: Gluten, Sesame seeds",0,0,0,1,0,2,Neutral
Véritable petit beurre - LU - 200 g e,biscuits,8.0,72.0,23.0,7.5,3.0,1.39,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
Sablés chocolat - McVitie's - 300 g,biscuits,6.7,62.5,28.5,12.4,3.0,0.94,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Wheat Biscuits - By Sainsbury's,biscuits,12.0,68.1,4.4,0.6,10.0,0.28,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Shortbread Fingers - Walker’s - 160g,biscuits,5.6,58.4,16.2,18.9,2.1,0.7,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
Top cookies - Excelo - 32 g,biscuits,5.8,71.0,30.0,10.2,8.361457280385078,0.325,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,2,Neutral
Be - 4biscuits,biscuits,3.77,58.7,22.4,12.9,8.361457280385078,0.18,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,2,Neutral
Fine Milled Oatcakes - Nairn's - 218 g,biscuits,10.9,55.0,0.9,8.6,9.6,1.67,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Fruit & Seed Oatcakes - Nairn's - 225 g,biscuits,9.6,60.2,15.9,4.9,9.2,0.808,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Brossard Savanes Marble Cake, 300g (10.6 oz) - 310 g",biscuits,5.9,45.0,24.0,3.2,5.3,0.5,"Allergens: Eggs, Gluten",0,0,0,1,1,2,Neutral
eyoo - Excelo,biscuits,7.0,72.0,72.0,9.58,8.361457280385078,0.725,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
Biscuits Mega Duo imp - Gullon,biscuits,5.0,1.0,7.0,2.0,20.232014218009482,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
cooky - be - 100g,biscuits,4.64,57.67,34.9,11.9,3.56,0.27,,0,0,0,0,0,3,Harmful
Dark Chocolate Chip Oat Biscuits - Nairn's - 200 g,biscuits,8.1,63.8,19.0,7.7,6.7,0.775,"Allergens: Gluten, Soybeans",0,0,1,1,0,2,Neutral
The Original Speculoos - Lotus Bakeries - 250 g,biscuits,4.9,72.6,38.1,8.0,1.3,0.925,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
"Biscuits Germe de Blé et Pépites de Chocolat - Lidl - 200 g, 4 pochons de 5 biscuits",biscuits,9.1,65.0,21.0,2.8,4.2,0.69,"Allergens: Gluten, Soybeans",0,0,1,1,0,2,Neutral
Genova - Double Creme - Excelo,biscuits,5.23,60.08,42.0,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,3,Harmful
B'ono Wafer - Excelo - ja,biscuits,6.4,51.5,29.5,15.0,8.361457280385078,0.03,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,2,Neutral
"Bâtonnets de céréales fourrés (47,5 %) au chocolat - Cracotte Chocolat - LU - 200 g",biscuits,7.51,66.1,30.0,5.11,4.8,0.263,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
"Baiocchi - Mulino Bianco - 260g, 28 biscuits",biscuits,8.0,58.8,23.0,5.0,4.0,0.59,"Allergens: Eggs, Gluten, Milk, Nuts",1,1,0,1,1,2,Neutral
Table Water Biscuits - Carr's - 125g,biscuits,10.1,74.7,0.6,3.3,4.2,1.5,Allergens: Gluten,0,0,0,1,0,2,Neutral
Biscoff - Lotus - 250 g,biscuits,4.9,72.6,38.1,8.0,1.3,0.905,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Nutella B-Ready 6pk 132g - Ferrero - 132 g,biscuits,7.2,60.7,47.1,9.5,8.361457280385078,0.559,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,3,Harmful
Pim's Sinaasappel - LU - 150 g e  [12 biscuits],biscuits,3.3,66.0,48.0,5.8,2.5,0.44,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
"Gerble - Soya Fig Cookie, 270g (9.6oz) - 270 g",biscuits,12.0,61.0,17.0,1.7,5.6,0.36,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Matina,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Le petit Gerblé nature - 200g,biscuits,10.0,68.0,18.0,1.3,5.3,0.19,Allergens: Gluten,0,0,0,1,0,2,Neutral
Bastogne - LU - 260 g ℮,biscuits,4.7,71.0,40.0,9.4,2.0,0.79,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
"Chamonix - LU-Mondelez - 250 g ℮, (20 biscuits x 12,5 g)",biscuits,4.15,75.4,42.3,0.769,1.54,0.019,"Allergens: Eggs, Gluten, Milk, Nuts, Sesame seeds",1,1,0,1,1,3,Harmful
Wheat Biscuits malty & crispy - Tesco - 24x19g,biscuits,12.0,68.0,4.4,0.6,10.0,0.3,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Twix Twin - Mars Wrigley - 50g,biscuits,4.4,64.0,49.2,14.0,1.6,0.4,"Allergens: Gluten, Milk, Soybeans, Soybeans",1,0,1,1,0,3,Harmful
Cookie Chocolat saveur noisette Sans sucres - Gerblé - 130 gr,biscuits,8.0,64.0,0.0,3.6,6.0,0.18,"Allergens: Gluten, Nuts",0,1,0,1,0,2,Neutral
"Gerblé - Chocolate Almond Cookie, 200g (7.1oz) - 200 g",biscuits,10.0,63.0,17.0,3.1,5.1,0.7,"Allergens: Gluten, Milk, Nuts, Soybeans",1,1,1,1,0,2,Neutral
"Gerblé - Sugar Free Sesame Vanilla Cookie, 132g (4.7oz)",biscuits,8.1,67.0,0.5,1.7,4.3,0.725,"Allergens: Gluten, Lupin, Milk, Nuts, Sesame seeds, Soybeans",1,1,1,1,0,2,Neutral
"Gerblé - Sugar Free Lemon Yuzu Shortbread, 132g (4.7oz) - 132 g, 3 sachets de 4 biscuits",biscuits,6.0,72.0,0.0,1.2,5.1,0.22,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Gerble - Crousti'son Honey Sesame Cookie, 200g (7.1oz) - 200 g",biscuits,8.8,59.0,16.0,1.6,12.0,0.26,"Allergens: Eggs, Gluten, Lupin, Milk, Nuts, Sesame seeds, Soybeans",1,1,1,1,1,1,Beneficial
"Kinder - Delice x10, 390g (13.8oz) - Euro",biscuits,5.5,58.8,41.0,13.1,8.361457280385078,0.262,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Fourrés chocolat lait noisettes - Bjorg - 225 g,biscuits,8.0,64.0,28.0,7.6,4.0,0.56,"Allergens: Gluten, Milk, Nuts",1,1,0,1,0,3,Harmful
Bimo - Merendina - 36 g,biscuits,4.17,55.6,38.9,11.9,1.67,0.528,"Allergens: Gluten, Milk, Nuts",1,1,0,1,0,3,Harmful
Oreo original - Mondelez,biscuits,3.0,3.0,27.31671370967742,1.0,20.232014218009482,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Malt Loaf - Soreen - 260g,biscuits,9.5,58.6,20.7,0.8,4.8,0.5,Allergens: Gluten,0,0,0,1,0,2,Neutral
Cuor di Cerrale - Galletas Gullon - 300 g,biscuits,7.2,59.0,21.0,1.7,11.0,0.75,"Allergens: Gluten, Milk",1,0,0,1,0,2,Neutral
"Gerblé - Sugar Free Shortbread, 132g (4.7oz)",biscuits,6.0,72.0,0.0,1.2,5.2,0.22,Allergens: Gluten,0,0,0,1,0,2,Neutral
Break Chocolate Fingers - 31 g,biscuits,9.2,57.6,41.0,0.0,2.8,0.255,"Allergens: Gluten, Milk, Soybeans, Milk",1,0,1,1,0,2,Neutral
kaneel broodjes - Gifflar - 260 g,biscuits,7.3,52.0,19.0,2.8,0.0,0.03,"Allergens: Eggs, Gluten, Milk, Nuts",1,1,0,1,1,2,Neutral
Gaufres Miel - Bjorg - 175 g,biscuits,4.4,72.0,36.0,3.8,2.6,0.788,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
top cookies original - Excelo - 32 g,biscuits,6.5,71.0,29.0,10.3,8.361457280385078,0.11,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Extrem NOUGHAT & CHOCOLATE - Excelo,biscuits,6.0,68.8,40.3,7.8,20.232014218009482,0.17,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Reda Food - 18 pièces 50g poids net,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
StMichel : 12 Palets : French Shortbreads - St Michel - 150 g,biscuits,6.2,63.0,26.0,17.0,2.0,1.1,"Allergens: Eggs, Gluten, Milk",1,0,0,1,1,3,Harmful
Crunchy -,biscuits,4.7,48.6,34.3,16.5,8.361457280385078,0.25,"Allergens: Eggs, Gluten, Milk",1,0,0,1,1,3,Harmful
Fine milled oatcakes - Nairn's - 4 pouches of 8 oatcakes (250 g),biscuits,10.9,55.0,0.9,8.6,9.6,1.67,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Wholewheat biscuits - By Sainsbury's,biscuits,12.0,68.6,4.4,0.6,10.0,0.28,Allergens: Gluten,0,0,0,1,0,1,Beneficial
"Multicéréales goût chocolat - LU - 293 g ℮, 15 biscuits",biscuits,6.5,69.0,31.0,5.1,4.6,0.59,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Ferrero - Nutella Biscuits - 166 g,biscuits,7.9,64.0,35.8,11.5,8.361457280385078,0.559,"Allergens: Gluten, Milk, Nuts, Soybeans, fr:gs1-t4078-ml",1,1,1,1,0,2,Neutral
Pain au lait bio x12 420g - la boulangère - 420 g,biscuits,9.4,51.0,8.7,1.2,2.4,0.9,"Allergens: Eggs, Gluten, Milk, fr:alcool",1,0,0,1,1,2,Neutral
Hohos,biscuits,4.3,65.0,41.0,8.0,1.1,0.42,"Allergens: Eggs, Gluten, Milk, Nuts, Soybeans",1,1,1,1,1,3,Harmful
Pim's - Raspberry - Lu - 150 g,biscuits,3.4,65.0,48.0,5.8,2.8,0.45,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Galleta ligera sin sal y sin azúcar - Gullon - 80 g,biscuits,9.0,58.0,2.8,1.5,8.361457280385078,0.01,"Allergens: Gluten, Sesame seeds, Soybeans",0,0,1,1,0,1,Beneficial
Biscuits fourrés aux framboises - Bjorg - 175 g,biscuits,5.3,68.0,39.0,4.1,3.1,0.5,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
Cake & Choc - Milka - 175 g,biscuits,5.4,56.5,31.0,4.1,1.5,0.6,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
Stem ginger oat biscuits - Nairn's - 200 g,biscuits,8.1,65.9,17.2,0.0,5.9,0.91,Allergens: Gluten,0,0,0,1,0,2,Neutral
Moelleux chocolat noix - Gerblé - 138g,biscuits,7.3,49.0,13.0,3.0,9.6,0.23,"Allergens: Gluten, Milk, Nuts, Soybeans, fr:avoine, fr:avoine",1,1,1,1,0,2,Neutral
Cookies chocolate Chip - Lidl - 225g,biscuits,7.0,58.0,32.0,14.0,4.1,0.78,"Allergens: Eggs, Gluten, Milk, Soybeans, butterreinfett, huhnereieiweisspulver, huhnervollei, magermilchpulver, vollmilchpulver, weizenmehl, weizenstarke",1,0,1,1,1,3,Harmful
0%Digestive - Hacendado - 400g,biscuits,7.3,62.0,0.8,2.2,1.1,0.9,"Allergens: Eggs, Gluten, Milk, Mustard, Soybeans",1,0,1,1,1,2,Neutral
Genova - Double Creme - Excelo,biscuits,2.67,74.7,44.3,11.7,8.361457280385078,1.0,Allergens: Milk,1,0,0,0,0,3,Harmful
Mini BN chocolat - 175g (5x35g),biscuits,6.2,66.3,30.6,10.7,3.4,0.05,"Allergens: Gluten, Milk, fr:avoine",1,0,0,1,0,3,Harmful
"Gerblé - No Sugar Added Fudge Dark Chocolate Cookie, 126g (4.5oz) - 126 g",biscuits,7.0,59.0,0.495,9.1,8.8,0.26,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,2,Neutral
Véritable Petit écolier Pocket Chocolat au Lait - LU - 250g (10 x 25g),biscuits,6.5,65.0,40.0,15.0,2.6,0.64,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
"Shortbread Fingers - Paterson’s - 20 units, 300gr total",biscuits,6.67,61.3,18.0,2.67,2.0,0.667,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
The Original Cracker - Ritz Bakery - 200 g,biscuits,7.2,62.0,8.3,2.6,2.8,1.3,Allergens: Gluten,0,0,0,1,0,2,Neutral
Müsli oat biscuits - Emco - 60g,biscuits,9.5,61.0,21.0,4.3,5.9,0.06,Allergens: Gluten,0,0,0,1,0,2,Neutral
Melloeux Fruit Rouges - BelVita - 250 g,biscuits,5.3,63.0,22.0,1.1,7.2,0.34,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
La paille d’or aux framboises - Lu - 170g,biscuits,14.52,30.0,78.0,29.935,18.0,2.62,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,2,Neutral
Musli biscuits - Emco,biscuits,9.0,1.0,44.0,29.935,8.361457280385078,2.62,Allergens: Gluten,0,0,0,1,0,3,Harmful
"Palmito L'original - Lu - 100 g, 2 sachets",biscuits,6.1,59.0,21.0,15.0,2.4,1.4,"Allergens: Eggs, Gluten",0,0,0,1,1,3,Harmful
Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat - 650 g,biscuits,7.3,67.0,28.0,2.5,5.7,0.69,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
All butter shortbread fingers - Tesco - 210g,biscuits,6.3,60.4,13.1,15.5,2.0,0.43,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
Petites Madeleines - St Michel - 1 kg (57 unités),biscuits,5.8,55.0,23.0,2.3,1.1,0.72,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,3,Harmful
The Original Speculoos - Lotus - 125 g e,biscuits,4.9,72.7,38.1,8.8,1.3,0.92,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Extrem Nougat & Caramel - Excelo,biscuits,14.52,3.0,1.0,29.935,20.232014218009482,2.62,"Allergens: Eggs, Milk, Soybeans",1,0,1,0,1,1,Beneficial
Carres graines pepites de chocolat - Lidl - 140 g,biscuits,14.52,11.0,9.0,18.0,5.0,2.62,"Allergens: Eggs, Gluten, Milk, Sesame seeds",1,0,0,1,1,2,Neutral
Sucre Pure Via SpecialPatisserie - 380 g,biscuits,0.0,99.0,0.0,0.0,0.0,0.0,"Allergens: Eggs, Gluten, Milk, Sesame seeds",1,0,0,1,1,3,Harmful
Kinder Pinguin - Ferrero - 240 g (8 x 30 g),biscuits,7.0,37.8,33.1,20.0,8.361457280385078,0.25,"Allergens: Eggs, Gluten, Milk, Soybeans",1,0,1,1,1,2,Neutral
"Gerble - Cacao Cereals Cookie, 160g (5.7oz) - 160 g",biscuits,10.0,62.0,13.0,2.2,6.1,0.17,"Allergens: Gluten, Lupin, Milk, Nuts, Sesame seeds, Soybeans",1,1,1,1,0,2,Neutral
Crakes choc - excelo,biscuits,4.74,64.27,26.42,8.9,1.63,0.29,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,3,Harmful
Petit déjeuner fruits rouges - Gerblé - 132 g,biscuits,8.7,64.0,17.0,1.6,6.6,0.21,Allergens: Gluten,0,0,0,1,0,2,Neutral
Oreo chocolate - Unknown - 57 g,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
6111031005408,biscuits,8.618186626746507,58.19948645937814,27.31671370967742,12.697137512639028,8.361457280385078,2.62,"Allergens: Gluten, Milk, Soybeans",1,0,1,1,0,2,Neutral
Chocolate Chip Oat Biscuit Breaks - Nairn’s - 160 g,biscuits,14.52,3.0,4.0,29.935,20.232014218009482,2.62,"Allergens: Gluten, Soybeans",0,0,1,1,0,1,Beneficial
Tosta Rica - Cuétara - 570 g,biscuits,7.5,73.0,20.0,1.5,2.9,0.68,"Allergens: Gluten, Milk, Sulphur dioxide and sulphites",1,0,0,1,0,2,Neutral
McVities Rich Tea Biscuits - McVitie's - 300 g,biscuits,7.2,71.1,18.6,7.4,3.0,0.798,Allergens: Gluten,0,0,0,1,0,3,Harmful
baiocchi - Barilla - 336 g,biscuits,14.52,11.0,31.0,29.935,20.232014218009482,2.62,"Allergens: Eggs, Gluten, Milk, Nuts",1,1,0,1,1,2,Neutral
Crunchy,biscuits,6.73,51.95,34.13,15.99,8.361457280385078,0.1,"Allergens: Eggs, Gluten, Milk, Nuts",1,1,0,1,1,2,Neutral
María 100% Integral - Hacendado,biscuits,8.7,66.0,20.0,1.0,11.0,1.4,"Allergens: Gluten, Milk, Sulphur dioxide and sulphites",1,0,0,1,0,2,Neutral
"BN - Strawberry Cookies, 285g (10oz) - 285 g",biscuits,5.3,75.0,32.0,3.7,2.5,0.48,"Allergens: Gluten, Milk",1,0,0,1,0,3,Harmful
